year,ISO,LiNo,latitude,longitude,Breteau_index,Aeg_aed_index,Res_index,Contain_index,Larvae_index,date,
2006,14,77,22.6458505,120.3237308,7.407407407,0.018518519,5.555555556,5.063291139,64.81481481,2006/3/27,2006/4/2
2011,48,83,22.651373,120.3165229,7.407407407,0.037037037,7.407407407,14.81481481,42.59259259,2011/11/21,2011/11/27
2010,37,26,22.6466511,120.3053498,7.386363636,0,3.977272727,7.692307692,88.63636364,2010/9/6,2010/9/12
2010,38,65,22.6473667,120.3341816,7.37913486,0.005089059,6.106870229,8.479532164,64.1221374,2010/9/13,2010/9/19
2010,37,6,22.6352957,120.2905709,7.373271889,0.02764977,6.451612903,7.729468599,94.47004608,2010/9/6,2010/9/12
2011,46,64,22.6351375,120.3413886,7.368421053,0.010526316,7.368421053,12.06896552,42.10526316,2011/11/7,2011/11/13
2006,20,24,22.6432131,120.3154416,7.352941176,0.029411765,7.352941176,6.578947368,41.17647059,2006/5/8,2006/5/14
2010,38,29,22.6494122,120.3017453,7.339449541,0,5.504587156,7.619047619,67.88990826,2010/9/13,2010/9/19
2012,41,42,22.6443781,120.3049893,7.284768212,0.003311258,6.622516556,10.0456621,23.50993377,2012/10/1,2012/10/7
2009,11,15,22.6568351,120.330578,7.272727273,0,5.454545455,6.153846154,43.63636364,2009/3/9,2009/3/15
2009,11,31,22.639853,120.3219289,7.272727273,0.072727273,3.636363636,8,87.27272727,2009/3/9,2009/3/15
2009,24,35,22.636206,120.3168833,7.272727273,0.072727273,7.272727273,5.633802817,90.90909091,2009/6/8,2009/6/14
2009,30,40,22.6390265,120.2855241,7.272727273,0.018181818,7.272727273,7.692307692,125.4545455,2009/7/20,2009/7/26
2009,18,45,22.6691445,120.3197665,7.272727273,0.018181818,3.636363636,6.451612903,21.81818182,2009/4/27,2009/5/3
2006,21,50,22.6709279,120.3240912,7.272727273,0.054545455,5.454545455,4.651162791,58.18181818,2006/5/15,2006/5/21
2007,10,50,22.6709279,120.3240912,7.272727273,0,5.454545455,10,38.18181818,2007/3/5,2007/3/11
2010,9,56,22.6409958,120.2938152,7.272727273,0.054545455,7.272727273,5.882352941,60,2010/2/22,2010/2/28
2009,20,63,22.6437991,120.3255327,7.272727273,0,5.454545455,8.163265306,29.09090909,2009/5/11,2009/5/17
2006,14,72,22.6396034,120.3457126,7.272727273,0,5.454545455,4.545454545,12.72727273,2006/3/27,2006/4/2
2009,27,73,22.6366358,120.3341816,7.272727273,0,7.272727273,4.938271605,38.18181818,2009/6/29,2009/7/5
2009,24,78,22.6560292,120.3183249,7.272727273,0,5.454545455,6.060606061,12.72727273,2009/6/8,2009/6/14
2009,28,81,22.6524079,120.3244516,7.272727273,0,5.454545455,5.714285714,60,2009/7/6,2009/7/12
2009,23,82,22.6513662,120.32301,7.272727273,0,5.454545455,6.666666667,43.63636364,2009/6/1,2009/6/7
2009,15,83,22.651373,120.3165229,7.272727273,0,7.272727273,7.272727273,216.3636364,2009/4/6,2009/4/12
2010,49,49,22.6625156,120.3161625,7.264957265,0,5.128205128,8.762886598,132.0512821,2010/11/29,2010/12/5
2010,46,81,22.6524079,120.3244516,7.25,0.0075,6,10.78066914,82.25,2010/11/8,2010/11/14
2005,39,15,22.6568351,120.330578,7.246376812,0.202898551,5.797101449,5.555555556,182.6086957,2005/9/19,2005/9/25
2012,8,24,22.6432131,120.3154416,7.246376812,0,4.347826087,12.5,72.46376812,2012/2/13,2012/2/19
2006,44,49,22.6625156,120.3161625,7.246376812,0,7.246376812,4.807692308,126.0869565,2006/10/23,2006/10/29
2011,40,31,22.639853,120.3219289,7.236842105,0,5.921052632,10.28037383,30.92105263,2011/9/26,2011/10/2
2012,45,14,22.6449684,120.3457126,7.234042553,0.012765957,5.531914894,9.88372093,50.21276596,2012/10/29,2012/11/4
2010,42,44,22.6430364,120.3049893,7.228915663,0,3.614457831,9.523809524,119.2771084,2010/10/11,2010/10/17
2006,47,25,22.6471059,120.2966989,7.216494845,0,4.12371134,3.825136612,74.22680412,2006/11/13,2006/11/19
2011,44,16,22.6480125,120.32301,7.2,0.032,6.4,11.76470588,35.2,2011/10/24,2011/10/30
2011,40,49,22.6625156,120.3161625,7.182320442,0.049723757,6.629834254,8.783783784,45.3038674,2011/9/26,2011/10/2
2011,45,79,22.6493216,120.3183249,7.172995781,0.004219409,5.907172996,12.87878788,70.88607595,2011/10/31,2011/11/6
2007,44,26,22.6466511,120.3053498,7.142857143,0.035714286,3.571428571,3.174603175,80.35714286,2007/10/29,2007/11/4
2009,16,26,22.6466511,120.3053498,7.142857143,0,5.357142857,7.407407407,37.5,2009/4/13,2009/4/19
2012,47,39,22.633484,120.3186853,7.142857143,0,4.285714286,8.196721311,24.28571429,2012/11/12,2012/11/18
2006,46,45,22.6691445,120.3197665,7.142857143,0.017857143,5.357142857,8.333333333,201.7857143,2006/11/6,2006/11/12
2009,50,67,22.643232,120.3331006,7.142857143,0.010204082,4.081632653,7.368421053,91.83673469,2009/12/7,2009/12/13
2010,36,69,22.6416229,120.3392266,7.142857143,0.017857143,5.357142857,5.479452055,57.14285714,2010/8/30,2010/9/5
2011,43,72,22.6396034,120.3457126,7.142857143,0.028571429,5.714285714,9.615384615,32.85714286,2011/10/17,2011/10/23
2009,25,76,22.6445413,120.3284158,7.142857143,0,7.142857143,6.896551724,44.64285714,2009/6/15,2009/6/21
2011,46,83,22.651373,120.3165229,7.142857143,0.017857143,5.357142857,14.28571429,51.78571429,2011/11/7,2011/11/13
2006,14,86,22.6523825,120.3132792,7.142857143,0.035714286,5.357142857,4.395604396,82.14285714,2006/3/27,2006/4/2
2011,44,75,22.6384195,120.3385059,7.124681934,0.015267176,5.597964377,11.66666667,46.05597964,2011/10/24,2011/10/30
2010,46,71,22.6375204,120.34283,7.076923077,0.021538462,6.153846154,9.787234043,90.76923077,2010/11/8,2010/11/14
2009,50,81,22.6524079,120.3244516,7.070707071,0,4.04040404,4,29.29292929,2009/12/7,2009/12/13
2012,32,70,22.6378342,120.3284158,7.065217391,0,4.891304348,6.467661692,69.56521739,2012/7/30,2012/8/5
2011,39,72,22.6396034,120.3457126,7.058823529,0.035294118,5.882352941,8.633093525,134.7058824,2011/9/19,2011/9/25
2010,45,68,22.6485655,120.3284158,7.035175879,0.010050251,5.025125628,10.07194245,80.40201005,2010/11/1,2010/11/7
2005,15,18,22.6447551,120.2999431,7.01754386,0.01754386,7.01754386,5.405405405,138.5964912,2005/4/4,2005/4/10
2012,18,41,22.6416948,120.3049893,7.01754386,0.01754386,3.50877193,8,33.33333333,2012/4/23,2012/4/29
2010,46,12,22.6572136,120.3255327,7.011070111,0,5.535055351,8.189655172,66.42066421,2010/11/8,2010/11/14
2012,23,12,22.6572136,120.3255327,7,0.03,7,8.578431373,101.4,2012/5/28,2012/6/3
2011,22,86,22.6523825,120.3132792,7,0,6,5.426356589,37,2011/5/23,2011/5/29
2012,23,66,22.6402174,120.3298573,6.980802792,0.008726003,5.061082024,10.05025126,124.4328098,2012/5/28,2012/6/3
2005,47,9,22.6527321,120.3341816,6.962025316,0.006329114,4.430379747,3.94265233,162.6582278,2005/11/14,2005/11/20
2006,49,17,22.6458181,120.3190457,6.956521739,0,6.086956522,7.142857143,44.34782609,2006/11/27,2006/12/3
2007,16,86,22.6523825,120.3132792,6.944444444,0,6.944444444,4.098360656,90.27777778,2007/4/16,2007/4/22
2010,39,62,22.6392101,120.2894895,6.930693069,0.00660066,5.940594059,8.300395257,67.32673267,2010/9/20,2010/9/26
2012,18,19,22.6404888,120.2986815,6.896551724,0,6.896551724,9.523809524,127.5862069,2012/4/23,2012/4/29
2012,41,44,22.6430364,120.3049893,6.896551724,0.017241379,5.747126437,11.00917431,54.59770115,2012/10/1,2012/10/7
2008,17,68,22.6485655,120.3284158,6.896551724,0,4.597701149,4.137931034,51.72413793,2008/4/21,2008/4/27
2011,36,84,22.6509951,120.3215685,6.818181818,0,6.818181818,6.25,18.18181818,2011/8/29,2011/9/4
2012,23,67,22.643232,120.3331006,6.8,0,4.4,8.252427184,73.6,2012/5/28,2012/6/3
2008,16,74,22.6403602,120.3356231,6.796116505,0,6.796116505,6.862745098,56.31067961,2008/4/14,2008/4/20
2010,43,76,22.6445413,120.3284158,6.796116505,0.009708738,4.854368932,11.47540984,119.4174757,2010/10/18,2010/10/24
2012,32,66,22.6402174,120.3298573,6.787330317,0.045248869,6.787330317,6.756756757,61.08597285,2012/7/30,2012/8/5
2007,48,49,22.6625156,120.3161625,6.779661017,0.025423729,5.93220339,3.755868545,83.05084746,2007/11/26,2007/12/2
2010,43,83,22.651373,120.3165229,6.779661017,0,4.237288136,10.66666667,55.08474576,2010/10/18,2010/10/24
2010,47,35,22.636206,120.3168833,6.752037253,0.013969732,5.587892899,8.854961832,79.74388824,2010/11/15,2010/11/21
2006,43,27,22.6497893,120.2966989,6.741573034,0.033707865,6.741573034,5.825242718,91.01123596,2006/10/16,2006/10/22
2007,48,70,22.6378342,120.3284158,6.741573034,0,6.741573034,3.278688525,44.94382022,2007/11/26,2007/12/2
2010,28,71,22.6375204,120.34283,6.741573034,0.04494382,6.741573034,6.060606061,61.79775281,2010/7/5,2010/7/11
2011,48,67,22.643232,120.3331006,6.71641791,0,3.731343284,11.84210526,86.56716418,2011/11/21,2011/11/27
2010,35,5,22.6367146,120.2869661,6.707317073,0,6.707317073,5.418719212,45.73170732,2010/8/23,2010/8/29
2012,13,12,22.6572136,120.3255327,6.666666667,0,6.666666667,20,0,2012/3/19,2012/3/25
2010,48,17,22.6458181,120.3190457,6.666666667,0.016666667,5,11.42857143,60,2010/11/22,2010/11/28
2011,2,19,22.6404888,120.2986815,6.666666667,0,3.333333333,20,10,2011/1/3,2011/1/9
2006,14,24,22.6432131,120.3154416,6.666666667,0,6.666666667,8.163265306,15,2006/3/27,2006/4/2
2011,50,30,22.6389998,120.3179645,6.666666667,0.013333333,5.333333333,8.064516129,92,2011/12/5,2011/12/11
2007,49,51,22.6762937,120.3240912,6.666666667,0,5,3.773584906,60,2007/12/3,2007/12/9
2005,47,85,22.6594543,120.3212081,6.666666667,0,6.666666667,7.070707071,65.71428571,2005/11/14,2005/11/20
2010,45,15,22.6568351,120.330578,6.632653061,0.010204082,6.12244898,8.496732026,79.08163265,2010/11/1,2010/11/7
2007,20,30,22.6389998,120.3179645,6.603773585,0,6.603773585,4.72972973,76.41509434,2007/5/14,2007/5/20
2010,44,56,22.6409958,120.2938152,6.586826347,0.005988024,5.988023952,11.70212766,71.25748503,2010/10/25,2010/10/31
2010,52,52,22.6420718,120.2999431,6.565656566,0.005050505,3.787878788,8.150470219,65.65656566,2010/12/20,2010/12/26
2007,32,54,22.6355178,120.2927338,6.557377049,0,3.278688525,5.405405405,95.08196721,2007/8/6,2007/8/12
2011,40,70,22.6378342,120.3284158,6.535947712,0.052287582,5.882352941,6.289308176,31.37254902,2011/9/26,2011/10/2
2012,23,14,22.6449684,120.3457126,6.534653465,0.003960396,6.336633663,8.229426434,65.54455446,2012/5/28,2012/6/3
2010,45,77,22.6458505,120.3237308,6.50887574,0.00591716,5.917159763,8.59375,70.41420118,2010/11/1,2010/11/7
2011,44,66,22.6402174,120.3298573,6.493506494,0,5.194805195,8.474576271,62.01298701,2011/10/24,2011/10/30
2012,23,74,22.6403602,120.3356231,6.493506494,0.003246753,6.168831169,8.583690987,79.87012987,2012/5/28,2012/6/3
2010,44,17,22.6458181,120.3190457,6.470588235,0.023529412,3.529411765,9.482758621,80,2010/10/25,2010/10/31
2010,41,55,22.6403863,120.3096749,6.422018349,0.009174312,6.422018349,8.75,55.04587156,2010/10/4,2010/10/10
2012,41,29,22.6494122,120.3017453,6.411698538,0.007874016,5.736782902,11.875,53.43082115,2012/10/1,2012/10/7
2011,48,23,22.6467948,120.3111166,6.41025641,0.004273504,4.700854701,9.259259259,51.70940171,2011/11/21,2011/11/27
2011,43,59,22.6437128,120.2985012,6.41025641,0.012820513,3.205128205,7.352941176,44.23076923,2011/10/17,2011/10/23
2011,46,74,22.6403602,120.3356231,6.382978723,0,4.255319149,11.53846154,97.87234043,2011/11/7,2011/11/13
2011,47,76,22.6445413,120.3284158,6.382978723,0.021276596,6.382978723,7.142857143,70.21276596,2011/11/14,2011/11/20
2011,23,15,22.6568351,120.330578,6.356413167,0.006810443,5.107832009,7.832167832,36.66288309,2011/5/30,2011/6/5
2012,23,17,22.6458181,120.3190457,6.354009077,0.019667171,4.992435703,8.731808732,84.72012103,2012/5/28,2012/6/3
2010,46,70,22.6378342,120.3284158,6.349206349,0,6.349206349,8,57.14285714,2010/11/8,2010/11/14
2009,51,10,22.6535995,120.3251724,6.293706294,0.013986014,2.797202797,4.347826087,71.32867133,2009/12/14,2009/12/20
2012,42,41,22.6416948,120.3049893,6.25,0.03125,6.25,8,21.875,2012/10/8,2012/10/14
2011,36,82,22.6513662,120.32301,6.214689266,0.02259887,5.649717514,5.583756345,31.63841808,2011/8/29,2011/9/4
2006,49,6,22.6352957,120.2905709,6.18556701,0.020618557,5.154639175,5.286343612,81.95876289,2006/11/27,2006/12/3
2010,19,47,22.6625794,120.3255327,6.176470588,0.010294118,4.411764706,14.53287197,49.41176471,2010/5/3,2010/5/9
2010,41,24,22.6432131,120.3154416,6.153846154,0,3.846153846,7.207207207,82.30769231,2010/10/4,2010/10/10
2007,46,46,22.6638891,120.3208477,6.153846154,0.061538462,6.153846154,3.448275862,40,2007/11/12,2007/11/18
2006,41,78,22.6560292,120.3183249,6.153846154,0.015384615,6.153846154,5.714285714,18.46153846,2006/10/2,2006/10/8
2012,23,69,22.6416229,120.3392266,6.140350877,0.015350877,5.48245614,7.692307692,66.44736842,2012/5/28,2012/6/3
2009,52,16,22.6480125,120.32301,6.106870229,0,3.816793893,4.519774011,56.48854962,2009/12/21,2009/12/27
2011,44,71,22.6375204,120.34283,6.071428571,0.010714286,5.714285714,11.25827815,46.42857143,2011/10/24,2011/10/30
2011,47,65,22.6473667,120.3341816,6.060606061,0.015151515,4.545454545,8.080808081,76.51515152,2011/11/14,2011/11/20
2011,44,67,22.643232,120.3331006,6.060606061,0,6.060606061,6.896551724,18.18181818,2011/10/24,2011/10/30
2011,43,76,22.6445413,120.3284158,6.024096386,0,6.024096386,10.63829787,65.06024096,2011/10/17,2011/10/23
2011,37,73,22.6366358,120.3341816,6.010928962,0.005464481,6.010928962,7.971014493,28.41530055,2011/9/5,2011/9/11
2005,27,1,22.6393982,120.2869661,6,0,6,5.660377358,54,2005/6/27,2005/7/3
2005,45,1,22.6393982,120.2869661,6,0.02,6,5.357142857,122,2005/10/31,2005/11/6
2007,25,1,22.6393982,120.2869661,6,0,2,3.333333333,110,2007/6/18,2007/6/24
2005,19,2,22.6436793,120.2938152,6,0.02,2,3.225806452,22,2005/5/2,2005/5/8
2005,27,2,22.6436793,120.2938152,6,0.04,4,5,36,2005/6/27,2005/7/3
2005,32,2,22.6436793,120.2938152,6,0.02,6,4.6875,126,2005/8/1,2005/8/7
2007,10,2,22.6436793,120.2938152,6,0,6,5.660377358,144,2007/3/5,2007/3/11
2007,37,2,22.6436793,120.2938152,6,0,6,3.703703704,54,2007/9/10,2007/9/16
2010,30,2,22.6436793,120.2938152,6,0,4,4.918032787,52,2010/7/19,2010/7/25
2011,30,2,22.6436793,120.2938152,6,0,4,6.976744186,24,2011/7/18,2011/7/24
2012,19,2,22.6436793,120.2938152,6,0,6,6.52173913,76,2012/4/30,2012/5/6
2005,30,3,22.643491,120.2963385,6,0,6,6.666666667,166,2005/7/18,2005/7/24
2007,39,3,22.643491,120.2963385,6,0,6,4.761904762,82,2007/9/24,2007/9/30
2005,24,5,22.6367146,120.2869661,6,0,4,5.660377358,176,2005/6/6,2005/6/12
2006,51,5,22.6367146,120.2869661,6,0,4,5.555555556,32,2006/12/11,2006/12/17
2007,25,5,22.6367146,120.2869661,6,0.04,4,4.838709677,46,2007/6/18,2007/6/24
2009,12,5,22.6367146,120.2869661,6,0,4,5.882352941,48,2009/3/16,2009/3/22
2011,27,5,22.6367146,120.2869661,6,0,4,8.108108108,46,2011/6/27,2011/7/3
2009,7,6,22.6352957,120.2905709,6,0,6,6.382978723,40,2009/2/9,2009/2/15
2012,5,6,22.6352957,120.2905709,6,0.04,6,9.090909091,48,2012/1/23,2012/1/29
2005,11,7,22.6444324,120.2837217,6,0,6,8.108108108,44,2005/3/7,2005/3/13
2008,15,7,22.6444324,120.2837217,6,0,4,5.357142857,48,2008/4/7,2008/4/13
2011,27,7,22.6444324,120.2837217,6,0.06,6,8.333333333,32,2011/6/27,2011/7/3
2005,22,8,22.6448263,120.3399473,6,0,4,6.25,56,2005/5/23,2005/5/29
2007,35,8,22.6448263,120.3399473,6,0,6,4.054054054,66,2007/8/27,2007/9/2
2009,7,8,22.6448263,120.3399473,6,0,4,4.054054054,22,2009/2/9,2009/2/15
2009,2,9,22.6527321,120.3341816,6,0,4,4.411764706,42,2009/1/5,2009/1/11
2010,12,9,22.6527321,120.3341816,6,0,3,5,77,2010/3/15,2010/3/21
2005,17,10,22.6535995,120.3251724,6,0.02,4,6.52173913,160,2005/4/18,2005/4/24
2007,51,10,22.6535995,120.3251724,6,0.12,6,4.918032787,50,2007/12/17,2007/12/23
2011,44,10,22.6535995,120.3251724,6,0.34,6,7.894736842,218,2011/10/24,2011/10/30
2012,17,10,22.6535995,120.3251724,6,0,4,12,86,2012/4/16,2012/4/22
2007,15,11,22.6491501,120.3385059,6,0,4,3.260869565,94,2007/4/9,2007/4/15
2010,29,11,22.6491501,120.3385059,6,0,2,5.555555556,32,2010/7/12,2010/7/18
2011,51,11,22.6491501,120.3385059,6,0,6,10.71428571,108,2011/12/12,2011/12/18
2005,28,12,22.6572136,120.3255327,6,0.02,6,4.411764706,46,2005/7/4,2005/7/10
2005,42,12,22.6572136,120.3255327,6,0.16,8,5.660377358,130,2005/10/10,2005/10/16
2007,42,12,22.6572136,120.3255327,6,0.02,6,4.615384615,66,2007/10/15,2007/10/21
2010,13,12,22.6572136,120.3255327,6,0.04,2,5.357142857,92,2010/3/22,2010/3/28
2010,22,12,22.6572136,120.3255327,6,0,6,10,56,2010/5/24,2010/5/30
2011,24,12,22.6572136,120.3255327,6,0,6,6.976744186,54,2011/6/6,2011/6/12
2011,28,12,22.6572136,120.3255327,6,0,6,6,40,2011/7/4,2011/7/10
2012,21,12,22.6572136,120.3255327,6,0,6,5.172413793,74,2012/5/14,2012/5/20
2007,26,13,22.6507594,120.3323798,6,0.02,6,3.448275862,36,2007/6/25,2007/7/1
2007,13,14,22.6449684,120.3457126,6,0,6,4.6875,16,2007/3/26,2007/4/1
2008,20,14,22.6449684,120.3457126,6,0.06,6,5.882352941,44,2008/5/12,2008/5/18
2008,44,14,22.6449684,120.3457126,6,0,4,4.545454545,60,2008/10/27,2008/11/2
2005,17,15,22.6568351,120.330578,6,0,2,5.454545455,26,2005/4/18,2005/4/24
2005,32,15,22.6568351,120.330578,6,0.02,4,4.109589041,112,2005/8/1,2005/8/7
2007,15,15,22.6568351,120.330578,6,0.12,4,5.172413793,88,2007/4/9,2007/4/15
2009,18,15,22.6568351,120.330578,6,0,6,5.555555556,64,2009/4/27,2009/5/3
2009,39,15,22.6568351,120.330578,6,0,4,4,50,2009/9/21,2009/9/27
2008,19,16,22.6480125,120.32301,6,0,6,4.6875,34,2008/5/5,2008/5/11
2009,7,16,22.6480125,120.32301,6,0,4,5.555555556,16,2009/2/9,2009/2/15
2010,8,16,22.6480125,120.32301,6,0.28,6,5.084745763,78,2010/2/15,2010/2/21
2011,23,16,22.6480125,120.32301,6,0,4,7.5,32,2011/5/30,2011/6/5
2011,31,16,22.6480125,120.32301,6,0,4,5.172413793,22,2011/7/25,2011/7/31
2012,20,16,22.6480125,120.32301,6,0,4,7.692307692,46,2012/5/7,2012/5/13
2005,22,17,22.6458181,120.3190457,6,0,6,4.918032787,122,2005/5/23,2005/5/29
2009,23,17,22.6458181,120.3190457,6,0.02,6,7.692307692,46,2009/6/1,2009/6/7
2005,31,18,22.6447551,120.2999431,6,0,4,4.6875,68,2005/7/25,2005/7/31
2007,7,18,22.6447551,120.2999431,6,0,6,5.660377358,38,2007/2/12,2007/2/18
2012,43,18,22.6447551,120.2999431,6,0,6,6.25,24,2012/10/15,2012/10/21
2005,31,19,22.6404888,120.2986815,6,0.02,6,4.109589041,64,2005/7/25,2005/7/31
2012,24,19,22.6404888,120.2986815,6,0,6,7.894736842,30,2012/6/4,2012/6/10
2007,16,20,22.6411791,120.2977803,6,0.02,6,4.545454545,126,2007/4/16,2007/4/22
2007,26,20,22.6411791,120.2977803,6,0.02,6,5.769230769,66,2007/6/25,2007/7/1
2008,17,20,22.6411791,120.2977803,6,0,6,2.97029703,20,2008/4/21,2008/4/27
2008,4,20,22.6411791,120.2977803,6,0,4,7.142857143,26,2008/1/21,2008/1/27
2005,30,21,22.6338814,120.2876871,6,0.04,6,4,122,2005/7/18,2005/7/24
2005,45,21,22.6338814,120.2876871,6,0.02,6,4.761904762,160,2005/10/31,2005/11/6
2008,40,21,22.6338814,120.2876871,6,0,6,4.838709677,48,2008/9/29,2008/10/5
2012,15,21,22.6338814,120.2876871,6,0.04,6,5.882352941,50,2012/4/2,2012/4/8
2007,14,22,22.6424705,120.3125583,6,0.02,6,3.797468354,138,2007/4/2,2007/4/8
2007,24,22,22.6424705,120.3125583,6,0.06,6,3.703703704,100,2007/6/11,2007/6/17
2007,34,22,22.6424705,120.3125583,6,0.04,6,3.488372093,80,2007/8/20,2007/8/26
2009,19,22,22.6424705,120.3125583,6,0,4,6.25,100,2009/5/4,2009/5/10
2011,33,22,22.6424705,120.3125583,6,0.02,4,9.090909091,110,2011/8/8,2011/8/14
2008,19,23,22.6467948,120.3111166,6,0.04,6,4.6875,32,2008/5/5,2008/5/11
2010,44,23,22.6467948,120.3111166,6,0.08,2,6.52173913,128,2010/10/25,2010/10/31
2011,21,23,22.6467948,120.3111166,6,0,6,9.375,16,2011/5/16,2011/5/22
2011,47,23,22.6467948,120.3111166,6,0.06,6,8.108108108,78,2011/11/14,2011/11/20
2008,14,24,22.6432131,120.3154416,6,0,6,5.882352941,38,2008/3/31,2008/4/6
2010,12,24,22.6432131,120.3154416,6,0,6,5.660377358,36,2010/3/15,2010/3/21
2006,9,25,22.6471059,120.2966989,6,0,6,3.225806452,44,2006/2/20,2006/2/26
2007,26,25,22.6471059,120.2966989,6,0,2,6.12244898,88,2007/6/25,2007/7/1
2011,24,25,22.6471059,120.2966989,6,0.02,2,6.818181818,40,2011/6/6,2011/6/12
2005,27,26,22.6466511,120.3053498,6,0,4,8.823529412,52,2005/6/27,2005/7/3
2005,52,26,22.6466511,120.3053498,6,0.08,6,5,90,2005/12/19,2005/12/25
2010,30,26,22.6466511,120.3053498,6,0,4,5.263157895,102,2010/7/19,2010/7/25
2011,41,26,22.6466511,120.3053498,6,0,4,8.108108108,32,2011/10/3,2011/10/9
2012,37,26,22.6466511,120.3053498,6,0.02,6,4.761904762,92,2012/9/3,2012/9/9
2005,32,27,22.6497893,120.2966989,6,0.02,4,3.296703297,112,2005/8/1,2005/8/7
2008,21,27,22.6497893,120.2966989,6,0.02,4,5.172413793,80,2008/5/19,2008/5/25
2005,30,28,22.6490349,120.3067915,6,0,4,5.172413793,18,2005/7/18,2005/7/24
2007,38,28,22.6490349,120.3067915,6,0,6,3.409090909,74,2007/9/17,2007/9/23
2008,20,28,22.6490349,120.3067915,6,0,4,4.761904762,18,2008/5/12,2008/5/18
2008,5,28,22.6490349,120.3067915,6,0,6,5.769230769,72,2008/1/28,2008/2/3
2010,19,28,22.6490349,120.3067915,6,0.16,6,5.084745763,98,2010/5/3,2010/5/9
2010,6,28,22.6490349,120.3067915,6,0,6,7.317073171,20,2010/2/1,2010/2/7
2012,22,28,22.6490349,120.3067915,6,0,6,7.142857143,254,2012/5/21,2012/5/27
2007,4,29,22.6494122,120.3017453,6,0,2,6.52173913,102,2007/1/22,2007/1/28
2008,17,29,22.6494122,120.3017453,6,0.02,4,4.411764706,56,2008/4/21,2008/4/27
2008,1,30,22.6389998,120.3179645,6,0,2,4.918032787,38,2008/1/1,2008/1/6
2009,2,30,22.6389998,120.3179645,6,0,6,6.52173913,24,2009/1/5,2009/1/11
